codeMagasin;NomMagasinConcurrent;AdresseMagasinConcurrent;CodePostalMagasinConcurrent;VilleMagasinConcurrent;NomEnseigne;CodeProduit;TypeCommanditaire;OffreNiveau1;OffreNiveau2;OffreNiveau3;NumTarif;DateDébutTarif;DateFinTarif;DateRelevé;NotrePrix;PrixConcurrent
1043;carrefour boisseuil(97);NULL;87220;boisseuil;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;56.35;43.31
1043;carrefour boisseuil(97);NULL;87220;boisseuil;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;97.11;15.94
1043;internity galerie boisseuil(98);CC commercial;87220;boisseuil;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;40.43;23.7
1043;internity galerie boisseuil(98);CC commercial;87220;boisseuil;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;47.07;86.87
1043;internity galerie boisseuil(98);CC commercial;87220;boisseuil;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;87.85;94.34
1741;Géant(99);cc géant bretagnia;29600;morlaix;Casino;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;33.07;63.62
1741;Géant(99);cc géant bretagnia;29600;morlaix;Casino;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;78.53;90.63
1741;Géant(99);cc géant bretagnia;29600;morlaix;Casino;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;13.43;10.42
1090;Carrefour(100);CC régional;38080;IDA;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.23;26.23
1090;Carrefour(100);CC régional;38080;IDA;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;49.13;8.65
1090;Carrefour(100);CC régional;38080;IDA;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;57.32;7.59
1071;-102;montivilliers;76290;montivilliers;05-mai;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;47.68;83.25
1071;-102;montivilliers;76290;montivilliers;05-mai;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;14.64;88.6
1071;-102;montivilliers;76290;montivilliers;05-mai;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;78.44;17.53
1720;INTERNITY(103);C.C. Leclerc;31120;Roques;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;34.34;68.72
1720;INTERNITY(103);C.C. Leclerc;31120;Roques;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;33.55;95.87
1720;INTERNITY(103);C.C. Leclerc;31120;Roques;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.14;38.96
1720;INTERNITY(103);C.C. Leclerc;31120;Roques;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;40.86;17.52
1720;LECLERC(104);C.C. Lelcerc;31120;Roques;Leclerc;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.21;32.85
1720;LECLERC(104);C.C. Lelcerc;31120;Roques;Leclerc;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;59.57;96.87
1720;LECLERC(104);C.C. Lelcerc;31120;Roques;Leclerc;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;80.94;79.43
1720;LECLERC(104);C.C. Lelcerc;31120;Roques;Leclerc;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;33.1;48.39
1753;carrefour(106);rue le saut le cerf;88000;jeuxey;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;59.8;87.11
1753;carrefour(106);rue le saut le cerf;88000;jeuxey;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;43.21;88.05
1753;carrefour(106);rue le saut le cerf;88000;jeuxey;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;11.87;8.57
1753;carrefour(106);rue le saut le cerf;88000;jeuxey;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.34;66.29
1069;auchan(108);NULL;0;tours;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.3;66.41
1069;auchan(108);NULL;0;tours;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;29.59;31.6
1069;auchan(108);NULL;0;tours;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.94;4.67
1069;auchan(108);NULL;0;tours;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;45.76;53.29
1069;tel & com(110);NULL;0;tours;Tel & Com;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;23.1;44.96
1069;tel & com(110);NULL;0;tours;Tel & Com;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;87.08;33.81
1069;tel & com(110);NULL;0;tours;Tel & Com;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;54.98;30.07
1069;tel & com(110);NULL;0;tours;Tel & Com;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;31.74;89.42
1001;AUCHAN BEL EST(113);28 avenue du general de gaulle;93170;bagnolet;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;60.82;64.6
1001;AUCHAN BEL EST(113);28 avenue du general de gaulle;93170;bagnolet;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;70.96;83.03
1001;AUCHAN BEL EST(113);28 avenue du general de gaulle;93170;bagnolet;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;55.83;84.38
1001;MOBILE HUT(115);28 avenue du general de gaulle;93170;bagnolet;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;83.92;93.13
1001;MOBILE HUT(115);28 avenue du general de gaulle;93170;bagnolet;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;46.53;75.76
1001;MOBILE HUT(115);28 avenue du general de gaulle;93170;bagnolet;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;82.81;37.02
1001;MOBILE HUT(115);28 avenue du general de gaulle;93170;bagnolet;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;98.26;72.2
1828;auchan(121);cc baobab;93330;neuilly sur marne;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;28.47;61.51
1828;auchan(121);cc baobab;93330;neuilly sur marne;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;83.1;88.16
1828;auchan(121);cc baobab;93330;neuilly sur marne;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;1.68;7.87
1828;auchan(121);cc baobab;93330;neuilly sur marne;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;92.45;77.86
1127;-122;NULL;0;NULL;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;36.27;29.98
1127;-122;NULL;0;NULL;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;43.85;76.51
1127;-122;NULL;0;NULL;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;41.67;37.68
1127;-124;NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;7.36;14.22
1127;-124;NULL;0;NULL;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;40.69;75.12
1127;-124;NULL;0;NULL;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;25.5;9.74
1127;-124;NULL;0;NULL;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;6.48;44.02
1113;-125;BHV HOTEL DE VILLE;75004;PARIS;Tel & Com;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;21.97;50.57
1113;-125;BHV HOTEL DE VILLE;75004;PARIS;Tel & Com;604408;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;36.94;70.18
1113;-125;BHV HOTEL DE VILLE;75004;PARIS;Tel & Com;604254;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;67.28;55.66
1053;carrefour vitrolles(127);c cial;13127;vitrolles;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.64;27.33
1053;carrefour vitrolles(127);c cial;13127;vitrolles;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;59.54;94.38
1053;carrefour vitrolles(127);c cial;13127;vitrolles;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;22.06;14.8
1053;carrefour vitrolles(127);c cial;13127;vitrolles;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;43.99;96.5
1739;-129;rue de la longueraie cc valdoly;91270;vigneux;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;78.79;36.57
1739;-129;rue de la longueraie cc valdoly;91270;vigneux;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;18.85;37.13
1739;-129;rue de la longueraie cc valdoly;91270;vigneux;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;59.37;33.48
1739;-129;rue de la longueraie cc valdoly;91270;vigneux;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.74;57.8
1002;sfr(132);60 rue st stenay;93700;drancy;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;63.28;34.83
1002;sfr(132);60 rue st stenay;93700;drancy;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;16.62;23.79
1002;sfr(132);60 rue st stenay;93700;drancy;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;21.87;26.18
1002;sfr(132);60 rue st stenay;93700;drancy;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;79.55;97.93
1705;-147;cc opera;35740;pace;Cora;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;32.17;70.5
1705;-147;cc opera;35740;pace;Cora;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;77.19;25.2
1065;-161;cc azur;83400;hyeres;Casino;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;97.41;54.29
1065;-161;cc azur;83400;hyeres;Casino;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;95.63;50.14
1065;-161;cc azur;83400;hyeres;Casino;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;83.67;71.73
1065;-161;cc azur;83400;hyeres;Casino;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;49.79;3.53
1065;internity(162);cc azur;83400;hyeres;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;42.22;58.54
1065;internity(162);cc azur;83400;hyeres;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;1.81;83.87
1065;internity(162);cc azur;83400;hyeres;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;84.4;80.21
1787;Géant(163);LES GRANDES CHAUMES;16430;CHAMPNIERS;Casino;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;92.97;84.25
1787;Géant(163);LES GRANDES CHAUMES;16430;CHAMPNIERS;Casino;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;80.84;52.56
1787;Géant(163);LES GRANDES CHAUMES;16430;CHAMPNIERS;Casino;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;22.12;88.16
1787;Internity(164);CC GEANT CASINO;16430;CHAMPNIERS;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.93;90.7
1787;Internity(164);CC GEANT CASINO;16430;CHAMPNIERS;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;21.69;81.93
1787;Internity(164);CC GEANT CASINO;16430;CHAMPNIERS;Internity;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;89.86;21.19
1333;boutique test(1);55 rue de gergovie;75014;paris;05-mai;604254;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;19.98;24.53
1333;boutique test(1);55 rue de gergovie;75014;paris;05-mai;604408;2;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;81.33;74.54
1333;boutique test(1);55 rue de gergovie;75014;paris;05-mai;604254;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;10.05;57.84
1333;boutique test(1);55 rue de gergovie;75014;paris;05-mai;604408;2;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;78.15;22.69
1048;-2;av gabriel peri;38400;st martin d heres;Casino;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;41.49;63.95
1048;-2;av gabriel peri;38400;st martin d heres;Casino;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;23.06;1.19
1048;-2;av gabriel peri;38400;st martin d heres;Casino;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;98.28;13
1048;-2;av gabriel peri;38400;st martin d heres;Casino;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;20/02/2015;87.27;81.99
1847;connexion(3);56 rue du stand cc intermarche;1000;bourg en bresse;05-mai;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;40.84;62.29
1847;connexion(3);56 rue du stand cc intermarche;1000;bourg en bresse;05-mai;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;53.66;20.57
1847;connexion(3);56 rue du stand cc intermarche;1000;bourg en bresse;05-mai;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;23.72;5.36
1108;boulanger(4);#NOM?;91300;massy;Boulanger;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;61.36;39.65
1108;boulanger(4);#NOM?;91300;massy;Boulanger;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;72.01;97.52
1108;boulanger(4);#NOM?;91300;massy;Boulanger;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;26.91;46.43
1108;boulanger(4);#NOM?;91300;massy;Boulanger;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;4.74;61.15
1108;cora(5);cc cora;91300;massy;Cora;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;58.79;4.38
1108;cora(5);cc cora;91300;massy;Cora;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;10.4;74.3
1108;cora(5);cc cora;91300;massy;Cora;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;10.84;89.88
1108;cora(5);cc cora;91300;massy;Cora;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;27.02;99.27
1020;The phone House(6);Centre Commercial St Sebastien;54000;nancy;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;10.05;25.05
1020;The phone House(6);Centre Commercial St Sebastien;54000;nancy;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;63.92;23.22
1020;The phone House(6);Centre Commercial St Sebastien;54000;nancy;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;80.94;8.97
1111;phone house(9);ccial place d'arc;45000;orleans;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;72.06;80.34
1111;phone house(9);ccial place d'arc;45000;orleans;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;4.27;53.34
1111;phone house(9);ccial place d'arc;45000;orleans;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;82.83;35.95
1111;phone house(9);ccial place d'arc;45000;orleans;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;67.33;81.89
1111;carrefour(10);ccial place d'arc;45000;orleans;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;74.49;99.28
1111;carrefour(10);ccial place d'arc;45000;orleans;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;2.88;32.45
1111;carrefour(10);ccial place d'arc;45000;orleans;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;84.8;14.3
1078;the phone house(11);cc val thoiry;1170;thoiry;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;49.22;72.2
1078;the phone house(11);cc val thoiry;1170;thoiry;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;42.78;43.54
1078;the phone house(11);cc val thoiry;1170;thoiry;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;13.33;17.58
1078;the phone house(11);cc val thoiry;1170;thoiry;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;91.66;4.66
1052;AUCHAN(12);RN 45 PETITE FORET;59494;PETITE FORET;Auchan;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;24.62;98.85
1052;AUCHAN(12);RN 45 PETITE FORET;59494;PETITE FORET;Auchan;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;4.31;6.06
1052;AUCHAN(12);RN 45 PETITE FORET;59494;PETITE FORET;Auchan;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;44.2;73.3
1052;AUCHAN(12);RN 45 PETITE FORET;59494;PETITE FORET;Auchan;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;83.73;66.92
1052;INTERNITY(13);RN 45 PETITE FORET;59494;PETITE FORET;Internity;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;27.64;30.84
1052;INTERNITY(13);RN 45 PETITE FORET;59494;PETITE FORET;Internity;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;25.83;13.67
1052;INTERNITY(13);RN 45 PETITE FORET;59494;PETITE FORET;Internity;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;81.16;92.68
1057;THE PHONE HOUSE(16);C CIAL ALMA  RUE DU BOSPHORE;35200;RENNES;TPH;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;69.64;86.71
1057;THE PHONE HOUSE(16);C CIAL ALMA  RUE DU BOSPHORE;35200;RENNES;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;74.45;75.83
1057;THE PHONE HOUSE(16);C CIAL ALMA  RUE DU BOSPHORE;35200;RENNES;TPH;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;86.71;59.72
1057;THE PHONE HOUSE(16);C CIAL ALMA  RUE DU BOSPHORE;35200;RENNES;TPH;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;79.19;54.84
1057;CARREFOUR ALMA(18);C CIAL ALMA RUE DU BOSPHORE;35200;RENNES;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;58.4;95.68
1057;CARREFOUR ALMA(18);C CIAL ALMA RUE DU BOSPHORE;35200;RENNES;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;9.26;7.58
1057;CARREFOUR ALMA(18);C CIAL ALMA RUE DU BOSPHORE;35200;RENNES;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;48.81;27.03
1057;CARREFOUR ALMA(18);C CIAL ALMA RUE DU BOSPHORE;35200;RENNES;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;30.12;51.06
1740;geant(20);cc oceanis;44600;st nazaire;05-mai;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;45.13;2.13
1740;geant(20);cc oceanis;44600;st nazaire;05-mai;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;7.65;62.42
1740;geant(20);cc oceanis;44600;st nazaire;05-mai;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;55.75;9.13
1059;carrefour(23);grand place;38000;echirolles;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;48.12;67.6
1059;carrefour(23);grand place;38000;echirolles;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;69.4;34.59
1059;carrefour(23);grand place;38000;echirolles;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;85.56;16.87
1101;carrefour(25);cc les atlantes;37700;st pierre des corps;Carrefour;604254;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;20.25;85.04
1101;carrefour(25);cc les atlantes;37700;st pierre des corps;Carrefour;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;19.71;34.09
1101;carrefour(25);cc les atlantes;37700;st pierre des corps;Carrefour;604254;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;44.41;29.97
1101;carrefour(25);cc les atlantes;37700;st pierre des corps;Carrefour;604408;1;ABONEMENT;Essentiel 1h;24 mois;BSE;2014-12-01 00:00:00.000;vide;10/05/2007;84.67;53.45
1101;TPH(27);les atlantes;37700;st pierre des corps;TPH;604408;1;ABONEMENT;Essentiel 1h;12 mois;BSE;2014-12-01 00:00:00.000;2015-03-10 00:00:00.000;10/05/2007;7.6;32.15
